2020-12-10 11:38:01,884 INFO    Thread-19 :67772 [upload_job.py:push():131] Uploaded file C:\Users\JULIEN~1\AppData\Local\Temp\tmp87s5822bwandb\ysdrznfe-wandb-metadata.json
2020-12-10 11:38:02,901 DEBUG   Thread-11 :67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:38:03,152 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:38:04,929 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:38:05,117 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:38:10,042 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:38:10,218 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:38:15,182 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:38:15,355 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:38:16,567 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:38:16,567 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:38:16,567 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:38:16,570 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:38:16,731 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:38:20,329 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:38:20,495 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:38:25,466 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:38:25,638 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:38:30,706 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:38:30,873 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:38:31,737 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:38:31,737 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:38:31,737 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:38:31,740 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:38:31,954 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:38:35,921 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:38:36,108 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:38:41,088 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:38:41,324 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:38:46,247 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:38:46,418 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:38:46,973 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:38:46,974 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:38:46,974 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:38:46,976 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:38:47,142 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:38:53,646 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:38:53,810 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:38:58,992 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:39:02,152 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:39:02,152 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:39:02,152 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:39:02,155 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:39:03,491 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:39:08,080 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:39:08,254 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:39:14,942 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:39:18,501 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:39:18,502 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:39:18,502 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:39:18,505 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:39:18,690 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:39:20,322 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:39:20,504 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:39:25,497 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:39:30,875 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:39:31,046 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:39:33,705 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:39:33,706 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:39:33,706 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:39:33,709 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:39:33,889 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:39:36,046 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:39:41,449 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:39:41,613 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:39:46,613 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:39:48,896 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:39:48,897 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:39:48,897 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:39:48,900 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:39:49,066 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:39:51,749 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:39:51,931 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:39:56,921 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
